Time,Flow Set Point,Flow Measured Value,Pump Output,Flow PG,Flow I,Flow D,PID Area
8.705,1.5,1.51,34.51,1,0.8,0.2,1
8.814,1.5,1.51,34.51,1,0.8,0.2,1
8.907,1.5,1.51,34.51,1,0.8,0.2,1
9.001,1.5,1.49,35.69,1,0.8,0.2,1
9.11,1.5,1.49,34.9,1,0.8,0.2,1
9.204,1.5,1.51,33.73,1,0.8,0.2,1
9.313,1.5,1.51,34.51,1,0.8,0.2,1
9.407,1.5,1.51,34.51,1,0.8,0.2,1
9.516,1.5,1.51,34.51,1,0.8,0.2,1
9.609,1.5,1.51,34.51,1,0.8,0.2,1
9.703,1.5,1.51,34.51,1,0.8,0.2,1
9.812,1.5,1.51,34.51,1,0.8,0.2,1
9.906,1.5,1.51,34.51,1,0.8,0.2,1
10.015,1.5,1.51,34.51,1,0.8,0.2,1
10.109,1.5,1.49,35.69,1,0.8,0.2,1
10.202,1.5,1.51,33.33,1,0.8,0.2,1
10.311,1.5,1.51,34.12,1,0.8,0.2,1
10.405,1.5,1.51,34.12,1,0.8,0.2,1
10.514,1.5,1.49,35.29,1,0.8,0.2,1
10.608,1.5,1.49,34.9,1,0.8,0.2,1
10.701,1.5,1.49,34.9,1,0.8,0.2,1
10.811,1.5,1.49,34.9,1,0.8,0.2,1
10.904,1.5,1.49,34.9,1,0.8,0.2,1
11.013,1.5,1.49,34.9,1,0.8,0.2,1
11.107,1.5,1.51,33.73,1,0.8,0.2,1
11.201,1.5,1.49,35.69,1,0.8,0.2,1
11.31,1.5,1.49,34.9,1,0.8,0.2,1
11.403,1.5,1.49,34.9,1,0.8,0.2,1
11.513,1.5,1.52,32.55,1,0.8,0.2,1
11.606,1.5,1.49,36.47,1,0.8,0.2,1
11.715,1.5,1.49,34.9,1,0.8,0.2,1
11.809,1.5,1.51,33.73,1,0.8,0.2,1
11.903,1.5,1.49,35.69,1,0.8,0.2,1
12.012,1.5,1.49,34.9,1,0.8,0.2,1
12.105,1.5,1.51,33.73,1,0.8,0.2,1
12.215,1.5,1.51,34.51,1,0.8,0.2,1
12.308,1.5,1.51,34.51,1,0.8,0.2,1
12.402,1.5,1.51,34.51,1,0.8,0.2,1
12.511,1.5,1.51,34.51,1,0.8,0.2,1
12.605,1.5,1.49,35.69,1,0.8,0.2,1
12.714,1.5,1.49,34.9,1,0.8,0.2,1
12.808,1.5,1.49,34.9,1,0.8,0.2,1
12.901,1.5,1.48,36.08,1,0.8,0.2,1
13.01,1.5,1.51,32.94,1,0.8,0.2,1
13.104,1.5,1.49,35.69,1,0.8,0.2,1
13.213,1.5,1.49,34.9,1,0.8,0.2,1
13.307,1.5,1.51,33.73,1,0.8,0.2,1
13.416,1.5,1.51,34.51,1,0.8,0.2,1
13.51,1.5,1.49,35.69,1,0.8,0.2,1
13.603,1.5,1.51,33.73,1,0.8,0.2,1
13.712,1.5,1.49,35.69,1,0.8,0.2,1
13.806,1.5,1.51,33.73,1,0.8,0.2,1
13.915,1.5,1.51,34.51,1,0.8,0.2,1
14.009,1.5,1.49,35.69,1,0.8,0.2,1
14.102,1.5,1.49,34.9,1,0.8,0.2,1
14.212,1.5,1.51,33.73,1,0.8,0.2,1
14.305,1.5,1.51,34.51,1,0.8,0.2,1
14.414,1.5,1.51,34.51,1,0.8,0.2,1
14.508,1.5,1.49,35.69,1,0.8,0.2,1
14.602,1.5,1.51,33.73,1,0.8,0.2,1
14.711,1.5,1.51,34.51,1,0.8,0.2,1
14.804,1.5,1.51,34.51,1,0.8,0.2,1
14.914,1.5,1.49,35.69,1,0.8,0.2,1
15.007,1.5,1.49,34.9,1,0.8,0.2,1
15.101,1.5,1.51,33.73,1,0.8,0.2,1
15.21,1.5,1.49,35.69,1,0.8,0.2,1
15.304,1.5,1.49,34.9,1,0.8,0.2,1
15.413,1.5,1.49,34.9,1,0.8,0.2,1
15.506,1.5,1.49,34.9,1,0.8,0.2,1
15.616,1.5,1.51,33.73,1,0.8,0.2,1
15.709,1.5,1.51,34.51,1,0.8,0.2,1
15.803,1.5,1.49,35.69,1,0.8,0.2,1
15.912,1.5,1.51,33.73,1,0.8,0.2,1
16.006,1.5,1.49,35.69,1,0.8,0.2,1
16.115,1.5,1.49,34.9,1,0.8,0.2,1
16.208,1.5,1.49,34.9,1,0.8,0.2,1
16.302,1.5,1.51,33.73,1,0.8,0.2,1
16.411,1.5,1.51,34.51,1,0.8,0.2,1
16.505,1.5,1.49,35.69,1,0.8,0.2,1
16.614,1.5,1.51,33.73,1,0.8,0.2,1
16.708,1.5,1.49,35.69,1,0.8,0.2,1
16.801,1.5,1.49,34.9,1,0.8,0.2,1
16.91,1.5,1.49,34.9,1,0.8,0.2,1
17.004,1.5,1.49,34.9,1,0.8,0.2,1
17.113,1.5,1.49,34.9,1,0.8,0.2,1
17.207,1.5,1.51,33.73,1,0.8,0.2,1
17.316,1.5,1.51,34.51,1,0.8,0.2,1
17.41,1.5,1.51,34.51,1,0.8,0.2,1
17.503,1.5,1.49,35.69,1,0.8,0.2,1
17.612,1.5,1.49,34.9,1,0.8,0.2,1
17.706,1.5,1.49,34.9,1,0.8,0.2,1
17.815,1.5,1.49,34.9,1,0.8,0.2,1
17.909,1.5,1.51,33.73,1,0.8,0.2,1
18.002,1.5,1.49,35.69,1,0.8,0.2,1
18.112,1.5,1.51,33.73,1,0.8,0.2,1
18.205,1.5,1.49,35.69,1,0.8,0.2,1
18.314,1.5,1.49,34.9,1,0.8,0.2,1
18.408,1.5,1.51,33.73,1,0.8,0.2,1
18.502,1.5,1.49,35.69,1,0.8,0.2,1
18.611,1.5,1.51,33.73,1,0.8,0.2,1
18.704,1.5,1.51,34.51,1,0.8,0.2,1
18.814,1.5,1.51,34.51,1,0.8,0.2,1
18.907,1.5,1.49,35.69,1,0.8,0.2,1
19.001,1.5,1.49,34.9,1,0.8,0.2,1
19.11,1.5,1.49,34.9,1,0.8,0.2,1
19.204,1.5,1.48,36.47,1,0.8,0.2,1
19.313,1.5,1.51,33.33,1,0.8,0.2,1
19.406,1.5,1.51,34.51,1,0.8,0.2,1
19.516,1.5,1.49,35.69,1,0.8,0.2,1
19.609,1.5,1.51,33.73,1,0.8,0.2,1
19.703,1.5,1.49,36.08,1,0.8,0.2,1
19.812,1.5,1.49,34.9,1,0.8,0.2,1
19.906,1.5,1.49,35.29,1,0.8,0.2,1
20.015,1.5,1.49,35.29,1,0.8,0.2,1
20.108,1.5,1.52,32.55,1,0.8,0.2,1
20.202,1.5,1.49,36.86,1,0.8,0.2,1
20.311,1.5,1.51,34.12,1,0.8,0.2,1
20.405,1.5,1.51,34.51,1,0.8,0.2,1
20.514,1.5,1.51,34.51,1,0.8,0.2,1
20.608,1.5,1.51,34.51,1,0.8,0.2,1
20.701,1.5,1.49,35.69,1,0.8,0.2,1
20.81,1.5,1.49,34.9,1,0.8,0.2,1
20.904,1.5,1.51,33.73,1,0.8,0.2,1
21.013,1.5,1.48,36.86,1,0.8,0.2,1
21.107,1.5,1.51,32.94,1,0.8,0.2,1
21.216,1.5,1.49,35.69,1,0.8,0.2,1
21.31,1.5,1.49,35.29,1,0.8,0.2,1
21.403,1.5,1.48,36.47,1,0.8,0.2,1
21.512,1.5,1.51,33.33,1,0.8,0.2,1
21.606,1.5,1.49,36.08,1,0.8,0.2,1
21.715,1.5,1.49,35.29,1,0.8,0.2,1
21.809,1.5,1.49,35.29,1,0.8,0.2,1
21.902,1.5,1.49,35.29,1,0.8,0.2,1
22.012,1.5,1.49,35.29,1,0.8,0.2,1
22.105,1.5,1.51,34.12,1,0.8,0.2,1
22.214,1.5,1.49,36.08,1,0.8,0.2,1
22.308,1.5,1.51,34.12,1,0.8,0.2,1
22.402,1.5,1.49,36.08,1,0.8,0.2,1
22.511,1.5,1.49,35.29,1,0.8,0.2,1
22.604,1.5,1.51,34.12,1,0.8,0.2,1
22.714,1.5,1.49,36.08,1,0.8,0.2,1
22.807,1.5,1.51,34.12,1,0.8,0.2,1
22.901,1.5,1.49,36.08,1,0.8,0.2,1
23.01,1.5,1.51,34.12,1,0.8,0.2,1
23.104,1.5,1.51,34.9,1,0.8,0.2,1
23.213,1.5,1.49,36.08,1,0.8,0.2,1
23.306,1.5,1.51,34.12,1,0.8,0.2,1
23.416,1.5,1.51,34.9,1,0.8,0.2,1
23.509,1.5,1.51,34.9,1,0.8,0.2,1
23.603,1.5,1.51,34.9,1,0.8,0.2,1
23.712,1.5,1.51,34.9,1,0.8,0.2,1
23.806,1.5,1.51,34.9,1,0.8,0.2,1
23.915,1.5,1.51,34.9,1,0.8,0.2,1
24.008,1.5,1.49,36.08,1,0.8,0.2,1
24.102,1.5,1.51,33.73,1,0.8,0.2,1
24.211,1.5,1.51,34.9,1,0.8,0.2,1
24.305,1.5,1.51,34.51,1,0.8,0.2,1
24.414,1.5,1.49,35.69,1,0.8,0.2,1
24.508,1.5,1.49,35.29,1,0.8,0.2,1
24.601,1.5,1.51,33.73,1,0.8,0.2,1
24.71,1.5,1.51,34.51,1,0.8,0.2,1
24.804,1.5,1.49,36.08,1,0.8,0.2,1
24.913,1.5,1.49,35.29,1,0.8,0.2,1
25.007,1.5,1.49,35.29,1,0.8,0.2,1
25.116,1.5,1.49,35.29,1,0.8,0.2,1
25.21,1.5,1.51,34.12,1,0.8,0.2,1
25.303,1.5,1.49,36.08,1,0.8,0.2,1
25.412,1.5,1.49,35.29,1,0.8,0.2,1
25.506,1.5,1.49,35.29,1,0.8,0.2,1
25.615,1.5,1.51,34.12,1,0.8,0.2,1
25.709,1.5,1.51,34.9,1,0.8,0.2,1
25.802,1.5,1.51,34.9,1,0.8,0.2,1
25.912,1.5,1.49,36.08,1,0.8,0.2,1
26.005,1.5,1.49,35.29,1,0.8,0.2,1
26.114,1.5,1.49,35.29,1,0.8,0.2,1
26.208,1.5,1.49,35.29,1,0.8,0.2,1
26.302,1.5,1.51,34.12,1,0.8,0.2,1
26.411,1.5,1.51,34.9,1,0.8,0.2,1
26.504,1.5,1.51,34.9,1,0.8,0.2,1
26.614,1.5,1.51,34.9,1,0.8,0.2,1
26.707,1.5,1.49,36.08,1,0.8,0.2,1
26.801,1.5,1.49,35.29,1,0.8,0.2,1
26.91,1.5,1.49,35.29,1,0.8,0.2,1
27.004,1.5,1.51,34.12,1,0.8,0.2,1
27.113,1.5,1.51,34.9,1,0.8,0.2,1
27.206,1.5,1.49,36.08,1,0.8,0.2,1
27.316,1.5,1.49,35.29,1,0.8,0.2,1
27.409,1.5,1.51,34.12,1,0.8,0.2,1
27.503,1.5,1.51,34.9,1,0.8,0.2,1
27.612,1.5,1.51,34.9,1,0.8,0.2,1
27.706,1.5,1.49,36.08,1,0.8,0.2,1
27.815,1.5,1.49,35.29,1,0.8,0.2,1
27.908,1.5,1.51,34.12,1,0.8,0.2,1
28.002,1.5,1.51,34.9,1,0.8,0.2,1
28.111,1.5,1.49,36.08,1,0.8,0.2,1
28.205,1.5,1.49,35.29,1,0.8,0.2,1
28.314,1.5,1.49,35.29,1,0.8,0.2,1
28.408,1.5,1.51,34.12,1,0.8,0.2,1
28.501,1.5,1.49,36.08,1,0.8,0.2,1
28.61,1.5,1.51,34.12,1,0.8,0.2,1
28.704,1.5,1.51,34.9,1,0.8,0.2,1
28.813,1.5,1.49,36.08,1,0.8,0.2,1
28.907,1.5,1.49,35.29,1,0.8,0.2,1
29.016,1.5,1.49,35.29,1,0.8,0.2,1
29.11,1.5,1.49,35.29,1,0.8,0.2,1
29.203,1.5,1.49,35.29,1,0.8,0.2,1
29.312,1.5,1.51,34.12,1,0.8,0.2,1
29.406,1.5,1.51,34.9,1,0.8,0.2,1
29.515,1.5,1.51,34.9,1,0.8,0.2,1
29.609,1.5,1.49,36.08,1,0.8,0.2,1
29.702,1.5,1.51,34.12,1,0.8,0.2,1
29.812,1.5,1.51,34.9,1,0.8,0.2,1
29.905,1.5,1.48,37.25,1,0.8,0.2,1
30.014,1.5,1.51,33.33,1,0.8,0.2,1
30.108,1.5,1.49,36.08,1,0.8,0.2,1
30.202,1.5,1.51,34.12,1,0.8,0.2,1
30.311,1.5,1.49,36.08,1,0.8,0.2,1
30.404,1.5,1.49,35.29,1,0.8,0.2,1
30.514,1.5,1.49,35.29,1,0.8,0.2,1
30.607,1.5,1.49,35.29,1,0.8,0.2,1
30.701,1.5,1.51,34.12,1,0.8,0.2,1
30.81,1.5,1.51,34.9,1,0.8,0.2,1
30.904,1.5,1.51,34.9,1,0.8,0.2,1
31.013,1.5,1.49,36.08,1,0.8,0.2,1
31.106,1.5,1.49,35.29,1,0.8,0.2,1
31.216,1.5,1.51,34.12,1,0.8,0.2,1
31.309,1.5,1.49,36.08,1,0.8,0.2,1
31.403,1.5,1.49,35.29,1,0.8,0.2,1
31.512,1.5,1.49,35.29,1,0.8,0.2,1
31.606,1.5,1.48,36.86,1,0.8,0.2,1
31.715,1.5,1.49,34.9,1,0.8,0.2,1
31.808,1.5,1.51,34.12,1,0.8,0.2,1
31.902,1.5,1.49,36.47,1,0.8,0.2,1
32.011,1.5,1.49,35.69,1,0.8,0.2,1
32.105,1.5,1.49,35.69,1,0.8,0.2,1
32.214,1.5,1.49,35.69,1,0.8,0.2,1
32.308,1.5,1.51,34.12,1,0.8,0.2,1
32.401,1.5,1.52,33.73,1,0.8,0.2,1
32.51,1.5,1.51,35.69,1,0.8,0.2,1
32.604,1.5,1.49,36.47,1,0.8,0.2,1
32.713,1.5,1.49,35.29,1,0.8,0.2,1
32.807,1.5,1.51,34.12,1,0.8,0.2,1
32.916,1.5,1.51,34.9,1,0.8,0.2,1
33.01,1.5,1.49,36.47,1,0.8,0.2,1
33.103,1.5,1.49,35.29,1,0.8,0.2,1
33.212,1.5,1.48,36.86,1,0.8,0.2,1
33.306,1.5,1.51,33.33,1,0.8,0.2,1
33.415,1.5,1.51,35.29,1,0.8,0.2,1
33.509,1.5,1.51,34.9,1,0.8,0.2,1
33.602,1.5,1.51,34.9,1,0.8,0.2,1
33.712,1.5,1.49,36.08,1,0.8,0.2,1
33.805,1.5,1.49,35.69,1,0.8,0.2,1
33.914,1.5,1.49,35.69,1,0.8,0.2,1
34.008,1.5,1.51,34.12,1,0.8,0.2,1
34.102,1.5,1.49,36.47,1,0.8,0.2,1
34.211,1.5,1.49,35.69,1,0.8,0.2,1
34.304,1.5,1.51,34.12,1,0.8,0.2,1
34.414,1.5,1.51,35.29,1,0.8,0.2,1
34.507,1.5,1.49,36.47,1,0.8,0.2,1
34.601,1.5,1.51,34.12,1,0.8,0.2,1
34.71,1.5,1.51,34.9,1,0.8,0.2,1
34.804,1.5,1.49,36.47,1,0.8,0.2,1
34.913,1.5,1.49,35.69,1,0.8,0.2,1
35.006,1.5,1.51,34.12,1,0.8,0.2,1
35.116,1.5,1.51,34.9,1,0.8,0.2,1
35.209,1.5,1.51,34.9,1,0.8,0.2,1
35.303,1.5,1.49,36.47,1,0.8,0.2,1
35.412,1.5,1.49,35.69,1,0.8,0.2,1
35.506,1.5,1.51,34.12,1,0.8,0.2,1
35.615,1.5,1.51,34.9,1,0.8,0.2,1
35.708,1.5,1.51,34.9,1,0.8,0.2,1
35.802,1.5,1.49,36.47,1,0.8,0.2,1
35.911,1.5,1.49,35.69,1,0.8,0.2,1
36.005,1.5,1.48,36.86,1,0.8,0.2,1
36.114,1.5,1.49,34.9,1,0.8,0.2,1
36.208,1.5,1.51,34.51,1,0.8,0.2,1
36.301,1.5,1.49,36.47,1,0.8,0.2,1
36.41,1.5,1.49,35.69,1,0.8,0.2,1
36.504,1.5,1.51,34.51,1,0.8,0.2,1
36.613,1.5,1.49,36.47,1,0.8,0.2,1
36.707,1.5,1.49,35.69,1,0.8,0.2,1
36.816,1.5,1.51,34.51,1,0.8,0.2,1
36.91,1.5,1.48,37.65,1,0.8,0.2,1
37.003,1.5,1.49,34.9,1,0.8,0.2,1
37.112,1.5,1.49,35.69,1,0.8,0.2,1
37.206,1.5,1.51,34.51,1,0.8,0.2,1
37.315,1.5,1.49,36.47,1,0.8,0.2,1
37.409,1.5,1.49,35.69,1,0.8,0.2,1
37.502,1.5,1.49,35.69,1,0.8,0.2,1
37.612,1.5,1.49,35.69,1,0.8,0.2,1
37.705,1.5,1.49,35.69,1,0.8,0.2,1
37.814,1.5,1.49,35.69,1,0.8,0.2,1
37.908,1.5,1.51,34.51,1,0.8,0.2,1
38.002,1.5,1.51,35.29,1,0.8,0.2,1
38.111,1.5,1.51,35.29,1,0.8,0.2,1
38.204,1.5,1.51,35.29,1,0.8,0.2,1
38.314,1.5,1.51,35.29,1,0.8,0.2,1
38.407,1.5,1.52,34.12,1,0.8,0.2,1
38.501,1.5,1.49,37.25,1,0.8,0.2,1
38.61,1.5,1.49,35.69,1,0.8,0.2,1
38.704,1.5,1.49,35.69,1,0.8,0.2,1
38.813,1.5,1.51,34.51,1,0.8,0.2,1
38.906,1.5,1.51,35.29,1,0.8,0.2,1
39.016,1.5,1.49,36.47,1,0.8,0.2,1
39.109,1.5,1.51,34.51,1,0.8,0.2,1
39.203,1.5,1.49,36.47,1,0.8,0.2,1
39.312,1.5,1.49,35.69,1,0.8,0.2,1
39.406,1.5,1.51,34.51,1,0.8,0.2,1
39.515,1.5,1.49,36.47,1,0.8,0.2,1
39.608,1.5,1.49,35.69,1,0.8,0.2,1
39.702,1.5,1.49,35.69,1,0.8,0.2,1
39.811,1.5,1.51,34.51,1,0.8,0.2,1
39.905,1.5,1.51,35.29,1,0.8,0.2,1
40.014,1.5,1.49,36.47,1,0.8,0.2,1
40.108,1.5,1.52,33.33,1,0.8,0.2,1
40.201,1.5,1.51,36.08,1,0.8,0.2,1
40.31,1.5,1.49,36.47,1,0.8,0.2,1
40.404,1.5,1.49,35.69,1,0.8,0.2,1
40.513,1.5,1.49,35.69,1,0.8,0.2,1
40.607,1.5,1.51,34.51,1,0.8,0.2,1
40.716,1.5,1.51,35.29,1,0.8,0.2,1
40.81,1.5,1.49,36.47,1,0.8,0.2,1
40.903,1.5,1.51,34.51,1,0.8,0.2,1
41.012,1.5,1.51,35.29,1,0.8,0.2,1
41.106,1.5,1.49,36.47,1,0.8,0.2,1
41.215,1.5,1.51,34.51,1,0.8,0.2,1
41.309,1.5,1.51,35.29,1,0.8,0.2,1
41.402,1.5,1.49,36.47,1,0.8,0.2,1
41.512,1.5,1.49,35.69,1,0.8,0.2,1
41.605,1.5,1.49,35.69,1,0.8,0.2,1
41.714,1.5,1.51,34.51,1,0.8,0.2,1
41.808,1.5,1.49,36.47,1,0.8,0.2,1
41.902,1.5,1.51,34.51,1,0.8,0.2,1
42.011,1.5,1.51,35.29,1,0.8,0.2,1
42.104,1.5,1.49,36.47,1,0.8,0.2,1
42.214,1.5,1.49,35.69,1,0.8,0.2,1
42.307,1.5,1.51,34.51,1,0.8,0.2,1
42.401,1.5,1.51,35.29,1,0.8,0.2,1
42.51,1.5,1.49,36.47,1,0.8,0.2,1
42.604,1.5,1.52,33.33,1,0.8,0.2,1
42.713,1.5,1.51,36.08,1,0.8,0.2,1
42.806,1.5,1.49,36.47,1,0.8,0.2,1
42.916,1.5,1.49,35.69,1,0.8,0.2,1
43.009,1.5,1.51,34.51,1,0.8,0.2,1
43.103,1.5,1.51,35.29,1,0.8,0.2,1
43.212,1.5,1.49,36.47,1,0.8,0.2,1
43.306,1.5,1.51,34.51,1,0.8,0.2,1
43.415,1.5,1.49,36.47,1,0.8,0.2,1
43.508,1.5,1.51,34.51,1,0.8,0.2,1
43.602,1.5,1.51,35.29,1,0.8,0.2,1
43.711,1.5,1.51,35.29,1,0.8,0.2,1
43.805,1.5,1.51,35.29,1,0.8,0.2,1
43.914,1.5,1.49,36.47,1,0.8,0.2,1
44.008,1.5,1.49,35.69,1,0.8,0.2,1
44.101,1.5,1.49,35.69,1,0.8,0.2,1
44.211,1.5,1.51,34.51,1,0.8,0.2,1
44.304,1.5,1.49,36.47,1,0.8,0.2,1
44.413,1.5,1.49,35.69,1,0.8,0.2,1
44.507,1.5,1.51,34.51,1,0.8,0.2,1
44.601,1.5,1.49,36.47,1,0.8,0.2,1
44.71,1.5,1.49,35.69,1,0.8,0.2,1
44.803,1.5,1.51,34.51,1,0.8,0.2,1
44.913,1.5,1.51,35.29,1,0.8,0.2,1
45.006,1.5,1.51,35.29,1,0.8,0.2,1
45.115,1.5,1.49,36.47,1,0.8,0.2,1
45.209,1.5,1.49,35.69,1,0.8,0.2,1
45.303,1.5,1.51,34.51,1,0.8,0.2,1
45.412,1.5,1.51,35.29,1,0.8,0.2,1
45.505,1.5,1.49,36.47,1,0.8,0.2,1
45.615,1.5,1.49,35.69,1,0.8,0.2,1
45.708,1.5,1.49,35.69,1,0.8,0.2,1
45.802,1.5,1.51,34.51,1,0.8,0.2,1
45.911,1.5,1.51,35.29,1,0.8,0.2,1
46.005,1.5,1.49,36.47,1,0.8,0.2,1
46.114,1.5,1.49,35.69,1,0.8,0.2,1
46.207,1.5,1.48,36.86,1,0.8,0.2,1
46.301,1.5,1.51,33.73,1,0.8,0.2,1
46.41,1.5,1.51,35.29,1,0.8,0.2,1
46.504,1.5,1.49,36.47,1,0.8,0.2,1
46.613,1.5,1.49,35.69,1,0.8,0.2,1
46.707,1.5,1.51,34.51,1,0.8,0.2,1
46.816,1.5,1.51,35.29,1,0.8,0.2,1
46.909,1.5,1.51,35.29,1,0.8,0.2,1
47.003,1.5,1.51,35.29,1,0.8,0.2,1
47.112,1.5,1.49,36.47,1,0.8,0.2,1
47.206,1.5,1.49,35.69,1,0.8,0.2,1
47.315,1.5,1.49,35.69,1,0.8,0.2,1
47.409,1.5,1.49,35.69,1,0.8,0.2,1
47.502,1.5,1.48,36.86,1,0.8,0.2,1
47.611,1.5,1.49,35.29,1,0.8,0.2,1
47.705,1.5,1.49,35.69,1,0.8,0.2,1
47.814,1.5,1.51,34.9,1,0.8,0.2,1
47.908,1.5,1.49,36.86,1,0.8,0.2,1
48.001,1.5,1.51,34.51,1,0.8,0.2,1
48.111,1.5,1.51,35.29,1,0.8,0.2,1
48.204,1.5,1.52,34.12,1,0.8,0.2,1
48.313,1.5,1.51,36.08,1,0.8,0.2,1
48.407,1.5,1.49,36.47,1,0.8,0.2,1
48.501,1.5,1.51,34.51,1,0.8,0.2,1
48.61,1.5,1.48,37.65,1,0.8,0.2,1
48.703,1.5,1.49,34.9,1,0.8,0.2,1
48.813,1.5,1.51,34.51,1,0.8,0.2,1
48.906,1.5,1.51,35.29,1,0.8,0.2,1
49.015,1.5,1.51,35.29,1,0.8,0.2,1
49.109,1.5,1.49,36.47,1,0.8,0.2,1
49.203,1.5,1.49,35.69,1,0.8,0.2,1
49.312,1.5,1.48,36.86,1,0.8,0.2,1
49.405,1.5,1.51,33.73,1,0.8,0.2,1
49.515,1.5,1.49,36.47,1,0.8,0.2,1
49.608,1.5,1.49,36.08,1,0.8,0.2,1
